ID	gene	hypothesis	regime	r	alpha	sigma	theta
84	Gene_85	h1	1	22.51357	6.428417	8.874851	2.5111300945281982
85	Gene_86	h0	shared	148.08269	10.649572	10.489402	-1.141251564025879
85	Gene_86	h1	0	238.3983	10.657558	10.503321	-1.1481359004974365
85	Gene_86	h1	1	238.3983	10.657558	10.503321	-1.1044948101043701
86	Gene_87	h0	shared	190.93292	5.30454	8.491912	1.1035170555114746
86	Gene_87	h1	0	449.179	5.3586607	8.552756	1.071783423423767
86	Gene_87	h1	1	449.179	5.3586607	8.552756	1.262789249420166
87	Gene_88	h0	shared	51.465763	5.5157948	8.855984	-0.9307264685630798
87	Gene_88	h1	0	352.00726	5.667696	8.961184	-1.023329496383667
87	Gene_88	h1	1	352.00726	5.667696	8.961184	-0.4574755132198334
88	Gene_89	h0	shared	86.72291	7.943908	9.853623	-0.07997726649045944
88	Gene_89	h1	0	327.37823	8.8468685	10.23076	-0.2286338061094284
88	Gene_89	h1	1	327.37823	8.8468685	10.23076	0.6883782148361206
89	Gene_90	h0	shared	77.22993	8.436823	9.096613	1.142358660697937
89	Gene_90	h1	0	602.3645	8.367185	9.128606	1.0696423053741455
89	Gene_90	h1	1	602.3645	8.367185	9.128606	1.4406464099884033
90	Gene_91	h0	shared	75.17552	11.511944	10.003471	0.45223113894462585
90	Gene_91	h1	0	239.86728	12.065469	10.250123	0.5494258999824524
90	Gene_91	h1	1	239.86728	12.065469	10.250123	-0.02892804890871048
91	Gene_92	h0	shared	18.042528	13.221157	11.237999	3.4881162643432617
91	Gene_92	h1	0	17.925995	13.213364	11.213145	3.5164315700531006
91	Gene_92	h1	1	17.925995	13.213364	11.213145	3.347055673599243
92	Gene_93	h0	shared	110.05096	7.3932977	8.418232	0.6365646719932556
92	Gene_93	h1	0	482.30005	7.5399823	8.50395	0.5121890306472778
92	Gene_93	h1	1	482.30005	7.5399823	8.50395	1.1867945194244385
93	Gene_94	h0	shared	118.93979	4.962055	8.346012	0.5776628851890564
93	Gene_94	h1	0	421.45743	5.370397	8.548258	0.7872287631034851
93	Gene_94	h1	1	421.45743	5.370397	8.548258	-0.6505955457687378
94	Gene_95	h0	shared	57.712666	9.530599	9.29974	1.680387020111084
94	Gene_95	h1	0	442.73788	9.360127	9.348169	1.6576552391052246
94	Gene_95	h1	1	442.73788	9.360127	9.348169	1.7581111192703247
95	Gene_96	h0	shared	21.602587	3.7729642	8.270795	0.3274749219417572
95	Gene_96	h1	0	19.3062	3.8798566	8.273596	0.5194784998893738
95	Gene_96	h1	1	19.3062	3.8798566	8.273596	-0.8633188009262085
96	Gene_97	h0	shared	47.348473	4.9556775	7.6268435	0.5770928859710693
96	Gene_97	h1	0	333.22452	5.046474	7.7453136	0.49797096848487854
96	Gene_97	h1	1	333.22452	5.046474	7.7453136	0.9534321427345276
97	Gene_98	h0	shared	77.36058	10.483842	9.73248	1.6341946125030518
97	Gene_98	h1	0	506.1093	10.488867	9.815005	1.6460731029510498
97	Gene_98	h1	1	506.1093	10.488867	9.815005	1.54397714138031
98	Gene_99	h0	shared	196.98618	8.361528	9.580463	1.8308484554290771
98	Gene_99	h1	0	479.8925	8.344518	9.595959	1.8203058242797852
98	Gene_99	h1	1	479.8925	8.344518	9.595959	1.8660308122634888
99	Gene_100	h0	shared	118.731766	6.880797	8.687893	1.8645323514938354
99	Gene_100	h1	0	470.33234	6.9610596	8.731813	2.009218215942383
99	Gene_100	h1	1	470.33234	6.9610596	8.731813	1.1466336250305176
100	Gene_101	h0	shared	95.41039	5.7965884	8.090725	0.31660011410713196
100	Gene_101	h1	0	472.09705	6.799435	8.394217	0.6412220001220703
100	Gene_101	h1	1	472.09705	6.799435	8.394217	-1.3804007768630981
101	Gene_102	h0	shared	67.42698	8.94504	10.985494	-0.9099931120872498
101	Gene_102	h1	0	311.85565	9.789438	11.362704	-1.0834236145019531
101	Gene_102	h1	1	311.85565	9.789438	11.362704	-0.0857287347316742
102	Gene_103	h0	shared	36.202045	9.3729315	10.917044	3.257939338684082
102	Gene_103	h1	0	47.63049	9.460591	11.039139	3.1529200077056885
102	Gene_103	h1	1	47.63049	9.460591	11.039139	3.739760637283325
103	Gene_104	h0	shared	87.43734	4.5334916	8.914395	0.40909892320632935
103	Gene_104	h1	0	331.61212	4.658517	9.04693	0.2379283905029297
103	Gene_104	h1	1	331.61212	4.658517	9.04693	1.2525479793548584
104	Gene_105	h0	shared	201.57373	7.5427995	8.953153	0.8018150925636292
104	Gene_105	h1	0	508.2504	8.50076	9.295032	1.021172285079956
104	Gene_105	h1	1	508.2504	8.50076	9.295032	-0.2677295207977295
105	Gene_106	h0	shared	85.830086	5.7160935	8.588264	1.3649390935897827
105	Gene_106	h1	0	319.4885	5.860148	8.7275505	1.434631109237671
105	Gene_106	h1	1	319.4885	5.860148	8.7275505	0.9777035117149353
106	Gene_107	h0	shared	45.43343	4.9067316	7.938702	-0.13634778559207916
106	Gene_107	h1	0	90.87719	4.885253	7.978824	-0.1275547295808792
106	Gene_107	h1	1	90.87719	4.885253	7.978824	-0.2529796361923218
107	Gene_108	h0	shared	143.36946	8.295008	8.731139	0.369089275598526
107	Gene_108	h1	0	616.3155	8.378353	8.766338	0.3035249710083008
107	Gene_108	h1	1	616.3155	8.378353	8.766338	0.6745027303695679
108	Gene_109	h0	shared	20.19341	10.371325	10.245074	2.9703097343444824
108	Gene_109	h1	0	16.34314	10.653287	10.184286	2.9597389698028564
108	Gene_109	h1	1	16.34314	10.653287	10.184286	3.033893346786499
109	Gene_110	h0	shared	50.726677	8.4280405	9.434496	0.676596462726593
109	Gene_110	h1	0	95.56324	8.50442	9.535641	0.6165383458137512
109	Gene_110	h1	1	95.56324	8.50442	9.535641	0.917571485042572
110	Gene_111	h0	shared	129.08902	8.114521	9.670014	1.399472951889038
110	Gene_111	h1	0	248.8586	9.1978245	10.133664	1.2439384460449219
110	Gene_111	h1	1	248.8586	9.1978245	10.133664	2.1754651069641113
111	Gene_112	h0	shared	109.80339	5.014492	8.124511	0.7784075140953064
111	Gene_112	h1	0	754.7921	5.0230904	8.1657915	0.704362154006958
111	Gene_112	h1	1	754.7921	5.0230904	8.1657915	1.1410179138183594
112	Gene_113	h0	shared	142.32594	8.378716	9.310594	0.37906360626220703
112	Gene_113	h1	0	603.5162	8.343745	9.2950535	0.46770963072776794
112	Gene_113	h1	1	603.5162	8.343745	9.2950535	-0.04666462913155556
113	Gene_114	h0	shared	66.95071	5.0652475	7.384877	1.044416069984436
113	Gene_114	h1	0	236.80374	4.9834213	7.4105983	0.9588339924812317
113	Gene_114	h1	1	236.80374	4.9834213	7.4105983	1.4847302436828613
114	Gene_115	h0	shared	30.489271	8.182968	9.715537	0.011527221649885178
114	Gene_115	h1	0	30.39106	8.781462	9.920467	-0.11054948717355728
114	Gene_115	h1	1	30.39106	8.781462	9.920467	0.5827125906944275
115	Gene_116	h0	shared	22.341064	6.865906	9.418209	2.3739774227142334
115	Gene_116	h1	0	86.02275	7.114595	9.854397	2.224766731262207
115	Gene_116	h1	1	86.02275	7.114595	9.854397	2.9856066703796387
116	Gene_117	h0	shared	49.91027	4.7391496	8.109493	0.6112173199653625
116	Gene_117	h1	0	316.441	4.900499	8.295217	0.520753800868988
116	Gene_117	h1	1	316.441	4.900499	8.295217	1.0620142221450806
117	Gene_118	h0	shared	59.343925	8.200996	9.483354	-0.05320597067475319
117	Gene_118	h1	0	262.47995	8.219091	9.560166	-0.031072361394762993
117	Gene_118	h1	1	262.47995	8.219091	9.560166	-0.2010233849287033
118	Gene_119	h0	shared	24.623816	10.193463	10.52844	2.3137805461883545
118	Gene_119	h1	0	23.642527	10.653399	10.534719	2.1105878353118896
118	Gene_119	h1	1	23.642527	10.653399	10.534719	3.2246196269989014
119	Gene_120	h0	shared	46.003815	7.4134393	9.524625	0.7029489874839783
119	Gene_120	h1	0	282.23102	7.6591854	9.759419	0.8076760172843933
119	Gene_120	h1	1	282.23102	7.6591854	9.759419	0.16577580571174622
120	Gene_121	h0	shared	40.146355	7.6854877	9.52519	0.22025541961193085
120	Gene_121	h1	0	29.313004	7.727676	9.479804	0.2249213606119156
120	Gene_121	h1	1	29.313004	7.727676	9.479804	0.26261258125305176
121	Gene_122	h0	shared	35.153824	8.364879	9.16554	0.39593684673309326
121	Gene_122	h1	0	311.16522	8.348366	9.269147	0.2572936415672302
121	Gene_122	h1	1	311.16522	8.348366	9.269147	0.9614501595497131
