ID	gene	hypothesis	regime	r	alpha	sigma	theta
102	Gene_103	h0	shared	30.048397	3.1627855	7.7641544	0.15505834
102	Gene_103	h1	0	109.867065	7.152368	9.704334	-0.3911539614200592
102	Gene_103	h1	1	109.867065	7.152368	9.704334	4.367873191833496
103	Gene_104	h0	shared	34.127357	4.6548915	8.112778	0.9612362
103	Gene_104	h1	0	25.528439	11.429233	10.361652	0.5049938559532166
103	Gene_104	h1	1	25.528439	11.429233	10.361652	3.922464609146118
104	Gene_105	h0	shared	211.44167	3.4338078	8.011202	0.19996633
104	Gene_105	h1	0	410.71204	10.306096	10.362637	-0.24390314519405365
104	Gene_105	h1	1	410.71204	10.306096	10.362637	4.963682174682617
105	Gene_106	h0	shared	12.837506	3.4247668	7.768283	2.8386297
105	Gene_106	h1	0	7.514021	13.852181	10.6248865	2.2390663623809814
105	Gene_106	h1	1	7.514021	13.852181	10.6248865	7.5381693840026855
106	Gene_107	h0	shared	41.77784	4.4881554	8.148773	2.1280987
106	Gene_107	h1	0	65.98773	8.7304325	9.90347	1.611875295639038
106	Gene_107	h1	1	65.98773	8.7304325	9.90347	5.008932590484619
107	Gene_108	h0	shared	46.01596	6.0198646	9.033058	2.283418
107	Gene_108	h1	0	37.81568	10.21996	10.50511	1.93768310546875
107	Gene_108	h1	1	37.81568	10.21996	10.50511	4.372622966766357
108	Gene_109	h0	shared	36.81652	4.240958	8.628447	0.5345912
108	Gene_109	h1	0	19.61185	14.600962	11.472804	-0.11226607859134674
108	Gene_109	h1	1	19.61185	14.600962	11.472804	4.555342197418213
109	Gene_110	h0	shared	63.883312	6.637152	8.8273	1.5879177
109	Gene_110	h1	0	445.47842	7.6725073	9.335949	1.4015300273895264
109	Gene_110	h1	1	445.47842	7.6725073	9.335949	2.594414710998535
110	Gene_111	h0	shared	78.42618	6.0166297	9.758082	0.92483306
110	Gene_111	h1	0	312.8858	7.4021115	10.362479	0.5854712724685669
110	Gene_111	h1	1	312.8858	7.4021115	10.362479	2.756625175476074
111	Gene_112	h0	shared	31.594706	3.4108853	8.148861	0.80466413
111	Gene_112	h1	0	26.94453	7.032342	9.580156	0.0974830836057663
111	Gene_112	h1	1	26.94453	7.032342	9.580156	5.076032638549805
112	Gene_113	h0	shared	33.823765	3.547641	8.375602	0.8605505
112	Gene_113	h1	0	29.008863	8.690494	10.362658	0.1293729543685913
112	Gene_113	h1	1	29.008863	8.690494	10.362658	4.875054359436035
113	Gene_114	h0	shared	206.42831	4.9517984	8.674081	-0.9658446
113	Gene_114	h1	0	229.3112	12.199432	10.970802	-1.491641879081726
113	Gene_114	h1	1	229.3112	12.199432	10.970802	2.014920473098755
114	Gene_115	h0	shared	30.11042	5.021881	9.636589	3.2201316
114	Gene_115	h1	0	25.426373	8.934129	11.135831	2.667181968688965
114	Gene_115	h1	1	25.426373	8.934129	11.135831	6.356605529785156
115	Gene_116	h0	shared	186.29575	6.1543584	9.136714	1.4115819
115	Gene_116	h1	0	491.8386	9.722647	10.630482	1.0319464206695557
115	Gene_116	h1	1	491.8386	9.722647	10.630482	3.3890676498413086
116	Gene_117	h0	shared	282.54785	5.5081706	7.8457665	-0.67470294
116	Gene_117	h1	0	449.91766	9.861557	9.1869	-0.9729763865470886
116	Gene_117	h1	1	449.91766	9.861557	9.1869	1.378889799118042
117	Gene_118	h0	shared	40.971767	5.9025326	7.750745	0.62307465
117	Gene_118	h1	0	255.51402	11.40461	9.424589	0.24046477675437927
117	Gene_118	h1	1	255.51402	11.40461	9.424589	2.5788815021514893
118	Gene_119	h0	shared	35.590767	8.2406845	10.631684	2.2919056
118	Gene_119	h1	0	28.504362	11.451288	11.604619	1.901610255241394
118	Gene_119	h1	1	28.504362	11.451288	11.604619	4.122799396514893
119	Gene_120	h0	shared	58.715534	6.657578	8.776737	0.7880347
119	Gene_120	h1	0	349.04745	11.97842	10.167866	0.38655295968055725
119	Gene_120	h1	1	349.04745	11.97842	10.167866	3.09501314163208
120	Gene_121	h0	shared	324.43353	5.399892	8.410333	-0.24589153
120	Gene_121	h1	0	377.2496	7.646539	9.216755	-0.5524600744247437
120	Gene_121	h1	1	377.2496	7.646539	9.216755	1.670728325843811
121	Gene_122	h0	shared	57.355003	5.0668	8.497894	0.76919293
121	Gene_122	h1	0	39.354942	9.3799925	9.848531	0.30050525069236755
121	Gene_122	h1	1	39.354942	9.3799925	9.848531	3.45515775680542
122	Gene_123	h0	shared	34.035736	3.6249795	8.44666	1.9431376
122	Gene_123	h1	0	34.93032	4.899696	9.016936	1.4647318124771118
122	Gene_123	h1	1	34.93032	4.899696	9.016936	5.240450859069824
123	Gene_124	h0	shared	36.530323	10.989464	10.479252	2.2992284
123	Gene_124	h1	0	134.3684	10.928647	10.68697	2.2885324954986572
123	Gene_124	h1	1	134.3684	10.928647	10.68697	2.283649206161499
124	Gene_125	h0	shared	57.393444	3.9860678	8.623748	2.234631
124	Gene_125	h1	0	64.01315	10.422128	11.280135	1.571193814277649
124	Gene_125	h1	1	64.01315	10.422128	11.280135	6.192241191864014
125	Gene_126	h0	shared	43.620895	6.86259	9.46498	1.2368469
125	Gene_126	h1	0	69.93413	9.683562	10.478429	0.8474089503288269
125	Gene_126	h1	1	69.93413	9.683562	10.478429	3.0543570518493652
126	Gene_127	h0	shared	72.27402	3.1157818	7.9927635	1.4716984
