ID	gene	hypothesis	regime	r	alpha	sigma	theta
97	Gene_98	h1	0	495.07513	7.005562	7.5182095	-0.051384273916482925
97	Gene_98	h1	1	495.07513	7.005562	7.5182095	0.6036391258239746
98	Gene_99	h0	shared	198.8709	7.222001	7.385334	2.836575508117676
98	Gene_99	h1	0	1096.6332	7.2460227	7.4332247	2.861600160598755
98	Gene_99	h1	1	1096.6332	7.2460227	7.4332247	2.7210514545440674
99	Gene_100	h0	shared	277.04272	7.951927	8.24792	2.748136281967163
99	Gene_100	h1	0	997.08856	8.320166	8.347737	2.618879556655884
99	Gene_100	h1	1	997.08856	8.320166	8.347737	3.33610463142395
100	Gene_101	h0	shared	160.43082	4.682246	6.8116546	2.2681822776794434
100	Gene_101	h1	0	1096.6332	4.9013577	6.9014397	2.41446590423584
100	Gene_101	h1	1	1096.6332	4.9013577	6.9014397	1.4684491157531738
101	Gene_102	h0	shared	166.02577	6.4765835	7.1896763	1.423858404159546
101	Gene_102	h1	0	578.4036	7.003287	7.302365	1.2326065301895142
101	Gene_102	h1	1	578.4036	7.003287	7.302365	2.37349796295166
102	Gene_103	h0	shared	268.38577	7.100751	7.5831156	1.9918254613876343
102	Gene_103	h1	0	707.33057	7.155031	7.6248326	1.8912906646728516
102	Gene_103	h1	1	707.33057	7.155031	7.6248326	2.4646401405334473
103	Gene_104	h0	shared	171.09453	10.647787	9.439855	-0.307420939207077
103	Gene_104	h1	0	719.93933	10.525885	9.432604	-0.35053175687789917
103	Gene_104	h1	1	719.93933	10.525885	9.432604	-0.13432307541370392
104	Gene_105	h0	shared	178.43895	8.756248	8.062938	0.5755095481872559
104	Gene_105	h1	0	485.62964	8.800007	8.074262	0.6561672687530518
104	Gene_105	h1	1	485.62964	8.800007	8.074262	0.1943265050649643
105	Gene_106	h0	shared	289.9588	8.032616	7.8698225	0.7188510298728943
105	Gene_106	h1	0	542.16833	8.813683	8.085215	0.5986188650131226
105	Gene_106	h1	1	542.16833	8.813683	8.085215	1.3697296380996704
106	Gene_107	h0	shared	349.6805	8.421769	9.155562	-1.1683576107025146
106	Gene_107	h1	0	382.08127	8.3592825	9.128769	-1.1880080699920654
106	Gene_107	h1	1	382.08127	8.3592825	9.128769	-1.0825902223587036
107	Gene_108	h0	shared	177.91805	9.916393	8.212621	0.6244118809700012
107	Gene_108	h1	0	628.7932	9.8462715	8.207015	0.5926198959350586
107	Gene_108	h1	1	628.7932	9.8462715	8.207015	0.7626771330833435
108	Gene_109	h0	shared	106.28811	6.554354	7.281607	0.811027467250824
108	Gene_109	h1	0	762.0783	6.5202384	7.2953424	0.8259477019309998
108	Gene_109	h1	1	762.0783	6.5202384	7.2953424	0.7346423864364624
109	Gene_110	h0	shared	107.21418	10.1038065	8.987354	-0.6680343151092529
109	Gene_110	h1	0	370.83868	10.19526	9.000127	-0.8163726925849915
109	Gene_110	h1	1	370.83868	10.19526	9.000127	-0.05420849844813347
110	Gene_111	h0	shared	209.94531	6.486982	7.3209434	0.6299909949302673
110	Gene_111	h1	0	628.89813	6.473382	7.3118677	0.6454171538352966
110	Gene_111	h1	1	628.89813	6.473382	7.3118677	0.5446422696113586
111	Gene_112	h0	shared	282.79654	6.560877	8.262003	-0.6630585193634033
111	Gene_112	h1	0	381.97653	6.617058	8.283185	-0.7043236494064331
111	Gene_112	h1	1	381.97653	6.617058	8.283185	-0.4743157625198364
112	Gene_113	h0	shared	278.8316	5.4538136	7.1882987	1.1285943984985352
112	Gene_113	h1	0	569.9598	5.4388375	7.1888905	1.1252003908157349
112	Gene_113	h1	1	569.9598	5.4388375	7.1888905	1.1353952884674072
113	Gene_114	h0	shared	179.32176	6.685149	7.60677	0.4220634996891022
113	Gene_114	h1	0	632.14124	7.022326	7.7236185	0.5249134302139282
113	Gene_114	h1	1	632.14124	7.022326	7.7236185	-0.07301060110330582
114	Gene_115	h0	shared	287.25198	10.885225	8.122088	1.607168197631836
114	Gene_115	h1	0	692.01166	10.849176	8.1146555	1.6273435354232788
114	Gene_115	h1	1	692.01166	10.849176	8.1146555	1.5071654319763184
115	Gene_116	h0	shared	109.3046	10.405558	8.877191	-0.41320526599884033
115	Gene_116	h1	0	445.13077	10.219071	8.824088	-0.35983920097351074
115	Gene_116	h1	1	445.13077	10.219071	8.824088	-0.6835110187530518
116	Gene_117	h0	shared	116.573006	4.7879176	7.2903833	0.844200074672699
116	Gene_117	h1	0	525.47107	4.766756	7.3070645	0.8132017850875854
116	Gene_117	h1	1	525.47107	4.766756	7.3070645	0.9945908784866333
117	Gene_118	h0	shared	258.47998	5.7089567	6.82682	0.554434061050415
117	Gene_118	h1	0	628.7566	5.746816	6.8436236	0.5120709538459778
117	Gene_118	h1	1	628.7566	5.746816	6.8436236	0.7739431262016296
118	Gene_119	h0	shared	219.76035	10.4536705	9.046674	-0.5358896255493164
118	Gene_119	h1	0	483.5514	10.969354	9.155668	-0.65757817029953
118	Gene_119	h1	1	483.5514	10.969354	9.155668	0.01941308006644249
119	Gene_120	h0	shared	267.59564	4.6548243	7.3117948	1.8467401266098022
119	Gene_120	h1	0	731.60205	4.5980287	7.279112	1.9051705598831177
119	Gene_120	h1	1	731.60205	4.5980287	7.279112	1.508717656135559
120	Gene_121	h0	shared	380.44183	6.5144286	7.3854866	1.1719539165496826
