scenario	scenario_title	gene	cell	true_latent	saved_terminal_expression	read_count	q_mean	q_std	error	standardized_error	covered_by_2sd
Base	theta1=1	Gene_500	c5086	1.8106056298264772	1.9620856491697505	6.0	4.375275	1.2835389	2.5646693701735233	1.9981236019987578	True
Base	theta1=1	Gene_500	c5087	3.0862637712955587	3.1309237781895662	2.0	2.9033198	1.3814006	-0.18294397129555895	-0.1324336845485364	True
Base	theta1=1	Gene_500	c5088	3.8440290371210852	3.865210299004589	4.0	3.7289574	1.3434765	-0.11507163712108515	-0.08565213989309463	True
Base	theta1=1	Gene_500	c5089	0.597404789156724	1.0358131068775134	3.0	2.7356358	1.2725855	2.138231010843276	1.6802258165312083	True
Base	theta1=1	Gene_500	c5090	0.7577667820176659	1.1421526049443147	1.0	1.648675	1.4627299	0.890908217982334	0.6090722682173476	True
Base	theta1=1	Gene_500	c5091	1.5487222547649504	1.7414225539304868	1.0	1.2302147	1.3467371	-0.3185075547649503	-0.23650314138145473	True
Base	theta1=1	Gene_500	c5092	2.0576144589123717	2.177846386493297	2.0	1.9001952	1.2197554	-0.15741925891237174	-0.12905805451844832	True
Base	theta1=1	Gene_500	c5093	2.7430358107763895	2.805423226929073	3.0	2.7627635	1.3155934	0.019727689223610678	0.014995278346342174	True
Base	theta1=1	Gene_500	c5094	1.85584086092317	2.0010846572293914	1.0	1.6049203	1.4216086	-0.25092056092316994	-0.17650467289180016	True
Base	theta1=1	Gene_500	c5095	3.341534192329461	3.376305243767124	0.0	0.31768182	1.4918599	-3.0238523723294612	-2.0269010329518617	False
Base	theta1=1	Gene_500	c5096	3.3737463859564407	3.407433588134376	3.0	2.4399924	1.2014204	-0.9337539859564408	-0.7772083659944852	True
Base	theta1=1	Gene_500	c5097	2.511083808304217	2.5891370377499143	3.0	2.981072	1.3023021	0.4699881916957831	0.3608902970330641	True
Base	theta1=1	Gene_500	c5098	2.5636872614378254	2.637885436151893	3.0	2.994199	1.3396124	0.4305117385621746	0.32137037441738714	True
Base	theta1=1	Gene_500	c5099	3.2534990360148694	3.2914100193143008	3.0	2.567799	1.2338723	-0.6857000360148695	-0.555730148099499	True
Base	theta1=1	Gene_500	c5100	2.3918816785782937	2.4793955719668728	0.0	0.46556035	1.4745817	-1.9263213285782936	-1.3063510340446334	True
Base	theta1=1	Gene_500	c5101	6.4877660391158845	6.48928682731028	6.0	5.3975945	1.4379702	-1.0901715391158842	-0.758132219371364	True
Base	theta1=1	Gene_500	c5102	6.274803782167806	6.276685171771167	10.0	6.3908663	1.3920275	0.11606251783219346	0.0833765984021102	True
Base	theta1=1	Gene_500	c5103	4.213893376544015	4.228573768556853	5.0	3.792418	1.2343197	-0.4214753765440151	-0.34146370388807307	True
Base	theta1=1	Gene_500	c5104	4.131796719385816	4.147723224950409	1.0	1.9383663	1.4541306	-2.193430419385816	-1.5084136317506942	True
Base	theta1=1	Gene_500	c5105	1.8147375077499484	1.965637760105022	0.0	0.16570821	1.530426	-1.6490292977499483	-1.0774969176882438	True
Base	theta1=1	Gene_500	c5106	0.9608062655150561	1.28476069243887	1.0	1.075131	1.3315663	0.11432473448494396	0.08585733544393843	True
Base	theta1=1	Gene_500	c5107	-1.992740389833168	0.1277961495737831	0.0	-1.178653	1.5537913	0.814087389833168	0.5239361231029984	True
Base	theta1=1	Gene_500	c5108	-2.2297082730524465	0.1021592202625868	0.0	-1.2094511	1.5305506	1.0202571730524466	0.666594866613653	True
Base	theta1=1	Gene_500	c5109	-1.028434538938503	0.3056935957562235	0.0	-1.1417236	1.556834	-0.11328906106149694	-0.07276887649004128	True
Base	theta1=1	Gene_500	c5110	-0.6454440446770183	0.4216203205656278	0.0	-1.1116914	1.572549	-0.46624735532298167	-0.29649146406438315	True
Base	theta1=1	Gene_500	c5111	4.59627512561798	4.6063139153207295	6.0	4.47561	1.2798455	-0.1206651256179807	-0.09428100940151035	True
Base	theta1=1	Gene_500	c5112	5.771529639525142	5.774639787056026	3.0	3.4436705	1.33649	-2.3278591395251422	-1.7417707124820554	True
Base	theta1=1	Gene_500	c5113	3.939496714014324	3.958767832656185	4.0	4.1741285	1.3403031	0.2346317859856759	0.17505875050626676	True
Base	theta1=1	Gene_500	c5114	4.108955132728052	4.125246630110189	7.0	5.0704765	1.3481938	0.9615213672719483	0.7131922482301493	True
Base	theta1=1	Gene_500	c5115	-0.0106584489941502	0.6878321563125245	0.0	-0.7046386	1.5410697	-0.6939801510058498	-0.45032366219766035	True
Base	theta1=1	Gene_500	c5116	0.07075584328885856	0.729150770376542	0.0	-0.76204705	1.5067754	-0.8328028932888585	-0.5527053954350851	True
Base	theta1=1	Gene_500	c5117	4.124930873723771	4.1409662293911165	3.0	3.8452146	1.3787438	-0.27971627372377084	-0.20287762942163062	True
Base	theta1=1	Gene_500	c5118	3.808988879775844	3.830917270304404	3.0	3.816405	1.3755714	0.007416120224156053	0.005391301552326584	True
Base	theta1=1	Gene_500	c5119	0.16217028584239215	0.7775161276523759	2.0	1.7099944	1.2305642	1.547824114157608	1.2578166292807866	True
Base	theta1=1	Gene_500	c5120	-1.4346159962861975	0.213664219079544	1.0	1.031607	1.3039716	2.4662229962861977	1.8913164951492791	True
Base	theta1=1	Gene_500	c5121	2.830670520881014	2.887970372434405	2.0	2.744912	1.4104571	-0.0857585208810141	-0.060801934976266986	True
Base	theta1=1	Gene_500	c5122	4.058575183486983	4.075701304014324	3.0	3.2368143	1.3224638	-0.8217608834869834	-0.6213862969156384	True
Base	theta1=1	Gene_500	c5123	3.7223790390926568	3.746267799719126	6.0	4.429763	1.2747328	0.7073839609073436	0.5549272450723348	True
Base	theta1=1	Gene_500	c5124	3.5062139791381077	3.535782800086606	2.0	2.9328647	1.410692	-0.5733492791381076	-0.40643122604941945	True
Base	theta1=1	Gene_500	c5125	0.4365420848423422	0.9350525671428166	1.0	0.64647746	1.2998136	0.20993537515765776	0.1615119084441475	True
Base	theta1=1	Gene_500	c5126	0.24190598971059082	0.821397222671607	0.0	-0.44882298	1.5316095	-0.6907289697105908	-0.45098242712035336	True
Base	theta1=1	Gene_500	c5127	2.641969646187028	2.7107686268855944	2.0	2.1930513	1.2639292	-0.44891834618702786	-0.35517681384924715	True
Base	theta1=1	Gene_500	c5128	2.551381304028937	2.6264645516740623	3.0	2.697389	1.2585076	0.146007695971063	0.1160165389315591	True
Base	theta1=1	Gene_500	c5129	0.469779068731884	0.9553732599098348	0.0	0.014723998	1.5246269	-0.455055070731884	-0.29846979003970353	True
Base	theta1=1	Gene_500	c5130	-0.04453165936259423	0.6711292139849632	1.0	0.99700373	1.3295983	1.0415353893625943	0.7833459093341156	True
Base	theta1=1	Gene_500	c5131	2.110196213103652	2.224608400754004	0.0	0.24003628	1.4845431	-1.8701599331036518	-1.2597545555286687	True
Base	theta1=1	Gene_500	c5132	2.452328369800859	2.5349151280309226	2.0	1.7823542	1.2132313	-0.6699741698008588	-0.5522229518813592	True
Base	theta1=1	Gene_500	c5133	3.247316936175041	3.2854585877309894	1.0	1.7847085	1.4247016	-1.462608436175041	-1.0266068601137537	True
Base	theta1=1	Gene_500	c5134	3.034272415946509	3.081260628014613	4.0	3.2762127	1.2693564	0.241940284053491	0.19060075173016106	True
Base	theta1=1	Gene_500	c5135	2.551263371104917	2.6263551497464963	4.0	3.4736621	1.2590551	0.9223987288950828	0.7326118840192798	True
Base	theta1=1	Gene_500	c5136	1.7390338467144029	1.9008891088825453	2.0	2.613055	1.3844699	0.8740211532855973	0.6313038320916888	True
Base	theta1=1	Gene_500	c5137	6.627941195906767	6.62926320550984	2.0	4.465371	1.5274224	-2.162570195906767	-1.4158298293299658	True
Base	theta1=1	Gene_500	c5138	6.147522196409538	6.149658687160444	14.0	7.667686	1.3648238	1.5201638035904619	1.1138168924006615	True
Base	theta1=1	Gene_500	c5139	3.0206990343744073	3.068314333949605	2.0	2.5521095	1.3233215	-0.46858953437440753	-0.35410105131247965	True
Base	theta1=1	Gene_500	c5140	3.609736176734791	3.6364355400284816	3.0	3.0485647	1.2661862	-0.5611714767347911	-0.4431982252963988	True
Base	theta1=1	Gene_500	c5141	2.388417124252805	2.476221787211605	1.0	1.9248397	1.3948083	-0.463577424252805	-0.33235923836473086	True
Base	theta1=1	Gene_500	c5142	2.6259382644896223	2.695811115189145	5.0	3.7586036	1.2602669	1.1326653355103775	0.8987503643159854	True
Base	theta1=1	Gene_500	c5143	2.4170871561010223	2.502513202815764	4.0	3.115619	1.2086735	0.6985318438989778	0.5779326210916165	True
Base	theta1=1	Gene_500	c5144	2.541802383817819	2.6175815975127725	1.0	1.6041746	1.394979	-0.9376277838178191	-0.6721447303635533	True
Base	theta1=1	Gene_500	c5145	3.301686983126364	3.337846282791206	0.0	0.939939	1.5346884	-2.361747983126364	-1.5389104284142396	True
Base	theta1=1	Gene_500	c5146	3.4001982020414023	3.43302027205306	6.0	4.0257354	1.2611285	0.625537197958598	0.49601384629607365	True
Base	theta1=1	Gene_500	c5147	1.6939092912408484	1.8626385494939173	1.0	1.4457681	1.3739473	-0.24814119124084844	-0.1806045917779004	True
Base	theta1=1	Gene_500	c5148	2.1917019173019527	2.297616073475912	2.0	2.114395	1.3108006	-0.07730691730195272	-0.05897687054915348	True
Base	theta1=1	Gene_500	c5149	3.6075282039512087	3.634285801258688	6.0	4.648154	1.3267285	1.0406257960487912	0.7843547463168171	True
Base	theta1=1	Gene_500	c5150	5.012515615680761	5.019147717561199	3.0	3.5856342	1.3941134	-1.4268814156807612	-1.023504555426238	True
Base	theta1=1	Gene_500	c5151	5.320249284194902	5.32512889370346	4.0	4.1654973	1.3821871	-1.1547519841949017	-0.8354527286464342	True
Base	theta1=1	Gene_500	c5152	5.398927652821172	5.403438888760745	5.0	4.5189457	1.3380941	-0.8799819528211721	-0.6576383176797298	True
Base	theta1=1	Gene_500	c5153	2.6506416945736113	2.718866436154121	3.0	2.6538322	1.2217104	0.0031905054263887678	0.002611507134905922	True
Base	theta1=1	Gene_500	c5154	2.252366510561187	2.3523476653464	1.0	1.5231794	1.3758434	-0.7291871105611869	-0.5299928106361429	True
Base	theta1=1	Gene_500	c5155	3.1075121692053043	3.1512534693881924	6.0	3.9782386	1.2734344	0.8707264307946958	0.6837622972920284	True
Base	theta1=1	Gene_500	c5156	2.488446067513436	2.568216956603804	0.0	0.9536669	1.6285652	-1.534779167513436	-0.9424118650659096	True
Base	theta1=1	Gene_500	c5157	5.1300785184498645	5.135977183003769	3.0	2.8623223	1.3456416	-2.2677562184498643	-1.6852601899717312	True
Base	theta1=1	Gene_500	c5158	4.363212845829397	4.375869806039684	0.0	0.91896176	1.5815825	-3.4442510858293964	-2.177724580178016	False
Base	theta1=1	Gene_500	c5159	3.7187247843503606	3.742699960223526	1.0	0.8736413	1.3531222	-2.8450834843503605	-2.102606464035813	False
Base	theta1=1	Gene_500	c5160	3.4257022060344497	3.457710852248055	1.0	0.8874253	1.3203002	-2.53827690603445	-1.9224998269593916	True
Base	theta1=1	Gene_500	c5161	0.20341624675021333	0.8000186821744698	1.0	0.938821	1.3319558	0.7354047532497867	0.552123991839509	True
Base	theta1=1	Gene_500	c5162	0.550406101687617	1.005750024127516	1.0	0.9140457	1.335447	0.3636395983123829	0.272298038269121	True
Base	theta1=1	Gene_500	c5163	3.5994705473961353	3.62644172588114	6.0	5.897967	1.4836634	2.298496452603865	1.5492034464177422	True
Base	theta1=1	Gene_500	c5164	5.502701340453185	5.506768803672837	13.0	7.4804254	1.4016706	1.9777240595468148	1.410976344618211	True
Base	theta1=1	Gene_500	c5165	3.547352063169014	3.575745916710445	2.0	2.700737	1.3582602	-0.8466150631690139	-0.6233084523635559	True
Base	theta1=1	Gene_500	c5166	2.907501788514474	2.960674707603357	4.0	3.5486631	1.2921182	0.6411613114855261	0.4962094887956273	True
Base	theta1=1	Gene_500	c5167	-0.14286430138329687	0.624264139222304	0.0	-0.6752866	1.5837023	-0.5324222986167031	-0.33618837240856636	True
Base	theta1=1	Gene_500	c5168	0.35854196445454006	0.8884018644682684	0.0	-0.7164422	1.5598745	-1.0749841644545401	-0.68914785417323	True
Base	theta1=1	Gene_500	c5169	2.6573760438544176	2.7251580527784447	1.0	1.7392901	1.3842402	-0.9180859438544176	-0.6632417869777352	True
Base	theta1=1	Gene_500	c5170	2.141174018420102	2.2522830950030004	3.0	2.824588	1.3026102	0.6834139815798981	0.5246496469779663	True
Base	theta1=1	Gene_500	c5171	4.305564641143349	4.3189676822868535	0.0	-0.6285399	1.5187155	-4.934104541143348	-3.248866914931301	False
Base	theta1=1	Gene_500	c5172	3.4506541840135943	3.481886222198908	0.0	-0.6330347	1.5612628	-4.083688884013594	-2.615631964082917	False
Base	theta1=1	Gene_500	c5173	2.883617321952396	2.9380411795462726	5.0	3.632973	1.253985	0.7493556780476038	0.5975794591224008	True
Base	theta1=1	Gene_500	c5174	3.237583856202445	3.276091464298927	1.0	1.8646247	1.4078225	-1.3729591562024448	-0.9752359805319526	True
Base	theta1=1	Gene_500	c5175	3.55972623425039	3.5877757537831707	4.0	4.9936624	1.4915037	1.4339361657496097	0.9614030228350152	True
Base	theta1=1	Gene_500	c5176	4.016273912223307	4.034133460851212	9.0	6.325047	1.3851519	2.308773087776693	1.666801372309198	True
Base	theta1=1	Gene_500	c5177	1.4567921296034438	1.6662281239885846	3.0	2.366624	1.1590581	0.909831870396556	0.7849752056403005	True
Base	theta1=1	Gene_500	c5178	0.5152567509645875	0.983601007623133	0.0	0.32469043	1.5036922	-0.19056632096458748	-0.12673226672625387	True
Base	theta1=1	Gene_500	c5179	3.0750908061752975	3.1202414355213937	1.0	2.0662317	1.4210954	-1.0088591061752976	-0.7099165236727228	True
Base	theta1=1	Gene_500	c5180	2.7605413644694736	2.8218786863424072	5.0	3.9328003	1.3149015	1.1722589355305262	0.8915184411383866	True
Base	theta1=1	Gene_500	c5181	1.0499572967911628	1.3500268463275105	0.0	0.07692613	1.5022144	-0.9730311667911627	-0.6477312205176323	True
Base	theta1=1	Gene_500	c5182	0.3928865668506199	0.9087626092946496	4.0	2.6746147	1.1752609	2.2817281331493797	1.941465195642414	True
Base	theta1=1	Gene_500	c5183	4.725453335800868	4.734280950910969	13.0	7.687132	1.429641	2.961678664199132	2.071624040020629	False
Base	theta1=1	Gene_500	c5184	4.237039993768055	4.251386884763237	7.0	6.2887297	1.4815636	2.0516897062319455	1.3848137914781016	True
Base	theta1=1	Gene_500	c5185	2.636408549587877	2.705578224853757	0.0	-0.7482297	1.5190248	-3.384638249587877	-2.228165234424005	False
Base	theta1=1	Gene_500	c5186	3.52383284329175	3.5528926883679635	0.0	-0.7427042	1.4930129	-4.26653704329175	-2.857669242704969	False
Base	theta1=1	Gene_500	c5187	2.7761363255444613	2.8365526128375387	2.0	2.122914	1.3229381	-0.6532223255444611	-0.49376635652451245	True
Base	theta1=1	Gene_500	c5188	3.500118609512457	3.529865551275813	1.0	1.4442819	1.3901895	-2.055836709512457	-1.4788176068891739	True
Base	theta1=1	Gene_500	c5189	5.400783337802482	5.405286228873933	3.0	3.2795606	1.3687551	-2.1212227378024817	-1.5497459975144434	True
Base	theta1=1	Gene_500	c5190	5.691629685879812	5.694998096190552	4.0	3.6907272	1.3277678	-2.0009024858798123	-1.5069671714284776	True
Base	theta1=1	Gene_500	c5191	0.1566018909825553	0.7745105177265542	1.0	1.3652503	1.415663	1.2086484090174447	0.8537684526737259	True
Base	theta1=1	Gene_500	c5192	1.4068476864457453	1.6259142289591364	4.0	2.9774356	1.21562	1.5705879135542549	1.2920056543609475	True
Base	theta1=1	Gene_500	c5193	3.8482771939487117	3.869369605678957	5.0	5.00321	1.4409183	1.1549328060512885	0.8015255313582237	True
Base	theta1=1	Gene_500	c5194	4.856023315452168	4.86377456324726	6.0	5.317651	1.4189299	0.46162768454783176	0.3253350884690158	True
Base	theta1=1	Gene_500	c5195	-0.8028105680283635	0.3702301627032097	0.0	-0.63826746	1.440711	0.16454310802836347	0.11420965622415839	True
Base	theta1=1	Gene_500	c5196	0.5690258156794017	1.0175993476533385	1.0	0.45312732	1.3131034	-0.11589849567940169	-0.08826303829492917	True
Base	theta1=1	Gene_500	c5197	4.141883963274358	4.157651875452037	0.0	0.4544355	1.5246181	-3.6874484632743583	-2.4186046743603256	False
Base	theta1=1	Gene_500	c5198	3.857785050645196	3.8786799398266862	3.0	2.531108	1.2468524	-1.3266770506451957	-1.0640209303404282	True
Base	theta1=1	Gene_500	c5199	0.9146276514797113	1.25157533622315	1.0	0.79185647	1.2867496	-0.12277118147971122	-0.09541186683074253	True
Base	theta1=1	Gene_500	c5200	2.0393897407847352	2.1617030205406973	0.0	-0.2488117	1.5222591	-2.2882014407847353	-1.5031616107827737	True
Base	theta1=1	Gene_500	c5201	4.48602753380044	4.497229858887411	9.0	5.3566885	1.295604	0.8706609661995595	0.6720116379692865	True
Base	theta1=1	Gene_500	c5202	3.8925835301716853	3.912770978555317	1.0	2.385404	1.4655386	-1.5071795301716855	-1.028413397075782	True
Base	theta1=1	Gene_500	c5203	2.261799036316325	2.360886548653226	2.0	2.6459403	1.4262061	0.38414126368367496	0.2693448469219666	True
Base	theta1=1	Gene_500	c5204	3.027807365913068	3.0750932495704357	4.0	3.5358243	1.3073256	0.5080169340869318	0.3885925083138675	True
Base	theta1=1	Gene_500	c5205	0.5482844602399306	1.0044049381041669	3.0	2.3130503	1.1990517	1.7647658397600694	1.4718012907700888	True
Base	theta1=1	Gene_500	c5206	0.43758412471982	0.9356856678518826	1.0	1.145069	1.3193884	0.7074848752801799	0.5362218398162208	True
Base	theta1=1	Gene_500	c5207	4.369288985763874	4.381869753960301	5.0	4.5119247	1.3686813	0.14263571423612564	0.10421397167925481	True
Base	theta1=1	Gene_500	c5208	4.425375540495418	4.437274185363328	4.0	4.1394005	1.4186614	-0.2859750404954182	-0.20158089907529608	True
Base	theta1=1	Gene_500	c5209	5.317550341454493	5.32244310632859	1.0	1.9590908	1.4576905	-3.3584595414544927	-2.3039592708153704	False
Base	theta1=1	Gene_500	c5210	3.5754624555289785	3.603080028085299	5.0	3.8167777	1.2774967	0.24131524447102137	0.18889696112015114	True
Base	theta1=1	Gene_500	c5211	2.341133055820433	2.432999636372766	1.0	1.9342438	1.3823993	-0.4068892558204329	-0.29433554821709823	True
Base	theta1=1	Gene_500	c5212	1.694205200019398	1.8628885205006152	4.0	3.446472	1.3124034	1.752266799980602	1.3351586867121816	True
Base	theta1=1	Gene_500	c5213	2.9824105576521553	3.031839129677105	4.0	4.4634385	1.4770191	1.4810279423478443	1.0027141438779257	True
Base	theta1=1	Gene_500	c5214	3.3975031400972457	3.430412345267618	7.0	5.4211173	1.4261168	2.023614159902754	1.4189680395762494	True
Base	theta1=1	Gene_500	c5215	4.2009374781608635	4.215807888895058	8.0	5.204373	1.2600349	1.0034355218391369	0.7963553405061533	True
Base	theta1=1	Gene_500	c5216	4.067682097923611	4.084654270448401	1.0	2.5556333	1.5098134	-1.5120487979236108	-1.0014805789401595	True
Base	theta1=1	Gene_500	c5217	4.157537780138422	4.173062677360651	3.0	3.351705	1.3702658	-0.805832780138422	-0.5880850125124789	True
Base	theta1=1	Gene_500	c5218	3.696303915703371	3.720816098154829	3.0	3.3161979	1.3013417	-0.38010601570337066	-0.2920877857855248	True
Base	theta1=1	Gene_500	c5219	1.9293192602727838	2.064939629699313	4.0	3.4335988	1.2661456	1.5042795397272162	1.1880778480193874	True
Base	theta1=1	Gene_500	c5220	2.461496570649184	2.543359639371963	2.0	2.5046122	1.3678409	0.04311562935081614	0.03152093883931687	True
Base	theta1=1	Gene_500	c5221	-0.4949276039195337	0.4759950444670087	1.0	0.24196237	1.2957611	0.7368899739195337	0.5686927736289766	True
Base	theta1=1	Gene_500	c5222	-0.8522944566299341	0.3551785847453414	0.0	-0.9152086	1.5281159	-0.06291414337006596	-0.04117105474137528	True
Base	theta1=1	Gene_500	c5223	4.669887139578405	4.6792168098864	5.0	4.216034	1.2664733	-0.45385313957840534	-0.3583598166486458	True
Base	theta1=1	Gene_500	c5224	4.453380431152102	4.464952372257642	2.0	3.0489116	1.4533714	-1.4044688311521019	-0.9663523247754165	True
Base	theta1=1	Gene_500	c5225	4.545079612197558	4.55564295042491	1.0	1.8658557	1.4099392	-2.679223912197558	-1.900240742435956	True
Base	theta1=1	Gene_500	c5226	6.285524950754076	6.287386296064053	3.0	2.9591544	1.2690338	-3.326370550754076	-2.6211835734824995	False
Base	theta1=1	Gene_500	c5227	2.874522758185438	2.92943042940314	0.0	-0.44035515	1.5049314	-3.3148779081854376	-2.202677084274697	False
Base	theta1=1	Gene_500	c5228	2.1992083441507084	2.304370660123316	0.0	-0.4433698	1.4674551	-2.6425781441507086	-1.8007897782703597	True
Base	theta1=1	Gene_500	c5229	1.2125455030787513	1.472937965294557	2.0	2.315088	1.3304175	1.1025424969212485	0.8287191779432009	True
