ID	gene	hypothesis	regime	r	alpha	sigma	theta
108	Gene_109	h1	1	597.546	6.1825624	7.58912	-0.3171226978302002
109	Gene_110	h0	shared	222.27278	6.1112595	6.942479	0.89851713
109	Gene_110	h1	0	1096.6332	6.074374	6.940202	0.8382623195648193
109	Gene_110	h1	1	1096.6332	6.074374	6.940202	1.1964343786239624
110	Gene_111	h0	shared	129.31007	5.2341795	7.3287272	1.6795999
110	Gene_111	h1	0	578.61743	6.464762	7.7615595	1.3899949789047241
110	Gene_111	h1	1	578.61743	6.464762	7.7615595	3.173494577407837
111	Gene_112	h0	shared	312.92218	3.960737	6.975206	0.6709788
111	Gene_112	h1	0	558.67566	3.997332	6.9842143	0.5178545117378235
111	Gene_112	h1	1	558.67566	3.997332	6.9842143	1.5945793390274048
112	Gene_113	h0	shared	443.45056	4.1667743	6.8251047	1.213492
112	Gene_113	h1	0	659.92896	6.127301	7.535368	0.7998242974281311
112	Gene_113	h1	1	659.92896	6.127301	7.535368	3.2115280628204346
113	Gene_114	h0	shared	42.676434	16.380745	9.400849	3.545806
113	Gene_114	h1	0	150.41866	15.501894	9.387223	3.6255035400390625
113	Gene_114	h1	1	150.41866	15.501894	9.387223	3.2022976875305176
114	Gene_115	h0	shared	114.1191	3.5028894	6.9793425	1.0458009
114	Gene_115	h1	0	711.9705	6.794262	8.223928	0.37548765540122986
114	Gene_115	h1	1	711.9705	6.794262	8.223928	4.0828399658203125
115	Gene_116	h0	shared	202.22038	8.071935	7.99014	0.7070325
115	Gene_116	h1	0	654.62164	8.582712	8.118316	0.5613001585006714
115	Gene_116	h1	1	654.62164	8.582712	8.118316	1.371762990951538
116	Gene_117	h0	shared	305.29327	5.3347464	6.8633504	0.8539718
116	Gene_117	h1	0	937.99554	7.013094	7.262912	0.5496590733528137
116	Gene_117	h1	1	937.99554	7.013094	7.262912	2.4883956909179688
117	Gene_118	h0	shared	234.86316	8.365272	8.007811	0.22624879
117	Gene_118	h1	0	769.4321	8.868865	8.137458	0.10741177946329117
117	Gene_118	h1	1	769.4321	8.868865	8.137458	0.807197630405426
118	Gene_119	h0	shared	142.50226	10.620598	8.694087	0.42955545
118	Gene_119	h1	0	548.2214	10.72447	8.726248	0.37826377153396606
118	Gene_119	h1	1	548.2214	10.72447	8.726248	0.6521856188774109
119	Gene_120	h0	shared	244.23708	5.229939	6.865548	3.0209572
119	Gene_120	h1	0	681.82117	6.099633	7.150797	2.8143997192382812
119	Gene_120	h1	1	681.82117	6.099633	7.150797	4.23918342590332
120	Gene_121	h0	shared	210.28494	7.292693	7.297292	1.0997154
120	Gene_121	h1	0	594.2814	7.304128	7.317304	1.107192039489746
120	Gene_121	h1	1	594.2814	7.304128	7.317304	1.0578175783157349
121	Gene_122	h0	shared	212.40247	19.27902	10.044641	-0.88157904
121	Gene_122	h1	0	180.86528	22.161472	10.033834	-1.096053123474121
121	Gene_122	h1	1	180.86528	22.161472	10.033834	0.15369701385498047
122	Gene_123	h0	shared	104.30247	8.640879	7.5797033	0.6865536
122	Gene_123	h1	0	645.3962	8.64104	7.6118326	0.7172208428382874
122	Gene_123	h1	1	645.3962	8.64104	7.6118326	0.5317278504371643
123	Gene_124	h0	shared	384.62143	7.419791	7.1336236	2.663054
123	Gene_124	h1	0	1082.2612	7.61941	7.1784115	2.5501999855041504
123	Gene_124	h1	1	1082.2612	7.61941	7.1784115	3.1854774951934814
124	Gene_125	h0	shared	182.37407	5.3150964	7.6133423	0.29597756
124	Gene_125	h1	0	1096.6332	5.375423	7.6357355	0.42753615975379944
